Order ID,Order Status,Category Name,Product Name,Quantity,Unit Price,Total Price,Sub Total,Delivery Charge,Payment Method,Customer ID,Merchant,Order Time,Customer Country,Purchase Again
3272663454,COMPLETED,Conserves,ISABEL thon a l'huile 160g,1,235,235,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Conserves,ISABEL thon tomate 160g,1,235,235,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Conserves,THON marathun huile 80*3,1,235,235,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Conserves,ISABEL thon huile 400g,1,558,558,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Conserves,COSY mais doux 340g,1,150,150,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Conserves,SOS lentille royale 500g,1,120,120,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Conserves,CAB hello conserve tomate 800gr,2,230,460,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Conserves,EZZED haricots 500g,1,150,150,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Conserves,Garrido haricot para marron 500g,1,175,175,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Sauces et epices,DUCROS mayonnaise 470g,1,560,560,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Sucre et sel,SKOR sucre 5kg,1,435,435,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Sucre et sel,SKOR sucre en morceaux 750g,2,83,166,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Sucre et sel,EL MORDJANE sucre glace 700g,2,100,200,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Huile,Huile FLEURIAL 4l,2,1340,2680,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Huile,Huile ELIO 5L,2,600,1200,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Farine et semoule,MAMA farine t45 1kg,4,88,352,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Patisserie,SAF-INSTANT levure instantanee 500g,1,320,320,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Nettoyage,FORCE x adouss b floral 1l,1,205,205,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Nettoyage,DORILFLOR adoucissant bebe 1l,1,255,255,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Nettoyage,LE chat liquide marseille 2.5L,1,850,850,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Nettoyage,Force Express - Desodorisant Reine De La Nuit 500Ml,1,195,195,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,Nettoyage,Desodorisant fraï¿½cheur evasion floral force express 500 ml,1,195,195,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,HygiÃ¨ne & beaute,SIGNAL dent anti caries 50ml,2,140,280,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,HygiÃ¨ne & beaute,TEST savon 250g,1,95,95,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,HygiÃ¨ne & beaute,PALMOLIVE shampoing naturrals f/v 380ml,2,285,570,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,HygiÃ¨ne & beaute,Head & Shoulders fraÃ®cheur menthol 200ml,1,240,240,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,HygiÃ¨ne & beaute,Head & Shoulders shamp classic 400ml,1,420,420,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,HygiÃ¨ne feminine,AWANE Slim *20 protege,2,90,180,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
3272663454,COMPLETED,HygiÃ¨ne feminine,AWANE Confort 3d longue,2,90,180,21736,200200,CARD_PAY,5465968.0,6158523,2021-01-13 12:28:20,Algeria,0
8514977885,COMPLETED,Promotions,03 fardeaux Ifri + 1 offert,2,480,960,3460,200200,CASH_PAY,4949706.0,6158523,2021-01-13 12:30:59,Algeria,1
8514977885,COMPLETED,Promotions,3 fardeaux coca achetes = 1 fardeau offert,1,1800,1800,3460,200200,CASH_PAY,4949706.0,6158523,2021-01-13 12:30:59,Algeria,1
8514977885,COMPLETED,Promotions,Boite cafe Grand-PÃ¨re + 1 offert.,2,350,700,3460,200200,CASH_PAY,4949706.0,6158523,2021-01-13 12:30:59,Algeria,1
2835305539,COMPLETED,Promotions,03 fardeaux Ifri + 1 offert,2,480,960,2760,200200,CASH_PAY,4949706.0,6158523,2021-01-13 12:32:11,Algeria,1
2835305539,COMPLETED,Promotions,3 fardeaux coca achetes = 1 fardeau offert,1,1800,1800,2760,200200,CASH_PAY,4949706.0,6158523,2021-01-13 12:32:11,Algeria,1
21008238998,COMPLETED,Lait,Loya lait en poudre sachet 500g,2,430,860,3766,200200,CASH_PAY,5167160.0,6158523,2021-01-13 12:43:50,Algeria,1
21008238998,COMPLETED,Cotex,COTEX Confort 4 pcs,2,105,210,3766,200200,CASH_PAY,5167160.0,6158523,2021-01-13 12:43:50,Algeria,1
21008238998,COMPLETED,The et cafe,Cafe Famico 250g,2,185,370,3766,200200,CASH_PAY,5167160.0,6158523,2021-01-13 12:43:50,Algeria,1
21008238998,COMPLETED,,COTEX Essuie tout,1,145,145,3766,200200,CASH_PAY,5167160.0,6158523,2021-01-13 12:43:50,Algeria,1
21008238998,COMPLETED,The et cafe,Cafe 1001 250g,2,210,420,3766,200200,CASH_PAY,5167160.0,6158523,2021-01-13 12:43:50,Algeria,1
21008238998,COMPLETED,Sucre et sel,SKOR sucre 5kg,1,435,435,3766,200200,CASH_PAY,5167160.0,6158523,2021-01-13 12:43:50,Algeria,1
21008238998,COMPLETED,Sucre et sel,SKOR sucre en morceaux 750g,2,83,166,3766,200200,CASH_PAY,5167160.0,6158523,2021-01-13 12:43:50,Algeria,1
21008238998,COMPLETED,Promotions,03 fardeaux Ifri + 1 offert,2,480,960,3766,200200,CASH_PAY,5167160.0,6158523,2021-01-13 12:43:50,Algeria,1
3478142938,COMPLETED,Lait,Hodna lait badwa 1l,1,90,90,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Promotions,03 fardeaux Ifri + 1 offert,2,480,960,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Cotex,COTEX essuie-tout Basico 2R,1,145,145,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Lait,CANDIA lait partiellement ecreme 1l,20,100,2000,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Chocolat,MILKA noisette,2,245,490,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,The et cafe,Cafe Aroma 250g,2,185,370,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Fruits secs,CAM pistache grillee 100g,2,330,660,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Pates et riz,EZZED riz long etuve 1kg,1,170,170,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Pates et riz,PASTA WORLD coude N4 500g,1,44,44,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Conserves,BONO cornichon 190g pm,1,128,128,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Conserves,THON marathun huile 80*3,1,235,235,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Conserves,VIVA puree pomme de terre 100g,1,75,75,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Sauces et epices,STAR mayonnaise 500ml,1,215,215,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Sucre et sel,SKOR sucre 2kg,1,175,175,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Huile,Huile ELIO 5L,1,600,600,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Farine et semoule,EL DAR farine pour pain complet 1kg,2,65,130,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Farine et semoule,EL DAR farine 5kg,2,265,530,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Farine et semoule,AMOUR couscous moyen 1kg,3,100,300,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Conserves,BONO champignons 300g,1,230,230,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,HygiÃ¨ne & beaute,SIGNAL dent anti caries 50ml,1,140,140,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,HygiÃ¨ne & beaute,SUNSILK shampoing anti-pelliculaire 180ml,1,220,220,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Nettoyage,BREF javel 1l,1,90,90,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Snacks,HIRA noix de cajou salees 270g,1,930,930,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Snacks,HIRA amandes salees 120g,1,360,360,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Patisserie,RABHA flan caramello 150g,1,65,65,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Patisserie,SAF-INSTANT levure instantanee 125g,1,125,125,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Patisserie,NOUARA levure chimique 10g,5,5,25,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
3478142938,COMPLETED,Huile,IFRI NUMIDIA huile d'olive extra vierge 0.75l,1,730,730,10432,200200,CASH_PAY,7410328.0,6158523,2021-01-13 13:04:09,Algeria,1
2282957857,COMPLETED,Bouquets,Elegance,1,3200,3200,3200,280280,CARD_PAY,6661300.0,20652072,2021-01-13 13:56:16,Algeria,0
12695544915,COMPLETED,Promotions,03 fardeaux Ifri + 1 offert,2,480,960,960,200200,CASH_PAY,1878236.0,6158523,2021-01-13 14:09:49,Algeria,1
2604943679,CANCELLED,Legumes,Pomme de terre 250g,2,20,40,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,Tomate 250g,2,35,70,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,Oignon 250g,2,20,40,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,Courgette 250g,2,50,100,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,Carotte 250g,2,25,50,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,Aubergine 250g,2,25,50,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,Poivron 250g,2,40,80,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,"Choux fleur entre 1kg et 1,5kg",1,200,200,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,"Choux vert entre 1kg et 1,5kg",1,100,100,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,,Concombre 250g,1,25,25,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,Haricot vert 250g,2,75,150,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,Ail dure 250g,1,175,175,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,Poireau 250g,1,50,50,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,Salade 250g,1,30,30,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Herbes,Thym,1,30,30,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Fruits,PastÃ¨que 3kg,1,240,240,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Fruits,Avocat 250g,1,500,500,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Garnitures,Olive verte sans noyau 250 g,1,125,125,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
2604943679,CANCELLED,Legumes,Betterave 250g,1,25,25,2080,250250,CASH_PAY,9822436620.0,8065701,2021-01-13 14:38:07,Algeria,0
5023749650,COMPLETED,,Kit Officiel Rentree Scolaire 1ere - 2eme et 3eme annee primaire,2,1700,3400,3400,150150,CARD_PAY,5734242.0,22912617,2021-01-13 14:50:32,Algeria,0
8307779458,COMPLETED,Coca-Cola,Coca-Cola 1.5l,1,120,120,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Promotions,Fardeau Ifri jus PÃªche Abricot 1L + fardeau Ifri eau gratuit !,1,600,600,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Biscuits,BIMO double mix choco,1,80,80,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Biscuits,BIMO tango 255g,1,80,80,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Biscuits,BIMO pesos choco,1,75,75,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Chocolat,MILKA noisette,1,245,245,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,The et cafe,Cafe Famico 250g,4,185,740,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Fruits secs,DK KHEYAR cacahouÃ¨tes salees 250g,1,140,140,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Pates et riz,La Belle riz etuvee 1kg,1,145,145,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Pates et riz,SIM spaghetti NÂ°7 500g,1,77,77,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Conserves,Zahra dct 1/2 tomate 400gr,1,120,120,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Conserves,TUNAMARE thon entier Ã la tomate 3*70g,1,196,196,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Conserves,THON marathun huile 80*3,1,235,235,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Conserves,DICOPA pois chiche 1kg,1,230,230,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Conserves,EZZED haricots 1kg,1,290,290,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Conserves,EZZED lentilles 1kg,1,215,215,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Sauces et epices,CASBAH vinaigre raisin 1l,1,110,110,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Sauces et epices,CAB harissa 380g,1,120,120,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Pates et riz,AMOR Benamor tlitli N2 / 500g,1,80,80,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Sucre et sel,SKOR sucre 2kg,1,175,175,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Sucre et sel,Enasel sel 1kg,1,27,27,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Huile,Huile ELIO 5L,1,600,600,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Farine et semoule,EL DAR farine 5kg,1,265,265,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Farine et semoule,LAHLOU cousous d'orge 1kg,2,140,280,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Farine et semoule,SIM semoule moyen 2kg,2,150,300,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,HygiÃ¨ne feminine,AWANE Confort normal,3,75,225,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Chocolat,MAXON chocolat noir,1,55,55,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
8307779458,COMPLETED,Nettoyage,AIGLE vaisselle 430ml,1,102,102,5927,200200,CARD_PAY,7415930.0,6158523,2021-01-13 15:02:30,Algeria,0
3829106225,COMPLETED,,Kit Officiel Rentree Scolaire Lycee,1,4450,4450,4450,390390,CARD_PAY,8180966.0,22912617,2021-01-13 15:13:28,Algeria,1
3066822428,COMPLETED,,MARATUN thon 3pcs,3,250,750,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,BONO champignons 400g,2,250,500,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,JUMBO sauce tomate 1kg,1,220,220,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,IZDIHAR tomate 400g,2,150,300,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,NGAOUS confiture 400g,2,110,220,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,SOUMMAM cerealo 100g,10,25,250,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,SOUMMAM flan chocolat 100g,10,25,250,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,SOUMMAM tarte 100g,10,25,250,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,TASSILI sibaou 120g,1,130,130,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,LE berbere 32pcs,1,310,310,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,NESCAFE GOLD 50g,1,440,440,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,SIM farine 1k,5,90,450,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,SKOR sucre 1kg,5,90,450,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,EL MORDJENE smen 500g,1,220,220,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,EL MORDJENE miel 2kg,1,285,285,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,CEVITAL elio 5l,1,630,630,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,SOUMMAM fromage frais 90g,10,40,400,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,CANDIA lait 1l,10,110,1100,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,CHEEZY fromage 24pcs,1,210,210,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,SOS lentille 500g,2,130,260,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,GARRIDO haricots 500g,2,175,350,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,sos pois chiches 1kg,1,320,320,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,SOS LENTILLE 1KG,1,250,250,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,SOS RIZ BLANC 1KG,1,200,200,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,SOS RIZ ETUVE 500gr,2,120,240,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,GARRIDO MOYEN COUDE,3,130,390,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
3066822428,COMPLETED,,AL RAAI beurre 200g,1,320,320,9695,400400,CARD_PAY,7248504.0,7149870,2021-01-13 15:26:04,Algeria,1
2014378650,COMPLETED,,Cuisses de poulet 500g Gr,4,340,1360,8040,340340,CARD_PAY,7248504.0,17934462,2021-01-13 15:29:30,Algeria,1
2014378650,COMPLETED,,Gigot 250 Gr,4,420,1680,8040,340340,CARD_PAY,7248504.0,17934462,2021-01-13 15:29:30,Algeria,1
2014378650,COMPLETED,,Viande hachee 250 Gr,8,425,3400,8040,340340,CARD_PAY,7248504.0,17934462,2021-01-13 15:29:30,Algeria,1
2014378650,COMPLETED,,Collier 250 Gr,4,400,1600,8040,340340,CARD_PAY,7248504.0,17934462,2021-01-13 15:29:30,Algeria,1
2012266483,COMPLETED,,GUEDILA eau minerale 1.5L x 6,3,190,570,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,Rouiba 1l ananas,2,100,200,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,Rouiba 1l orange,2,100,200,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,IFRUIT citronnade 1l,1,100,100,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,IFRUIT raisin 1l,1,100,100,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,IFRUIT jus peche orange 1l,1,100,100,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,COCA 2l,2,150,300,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,FANTA citron 2l,1,125,125,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,GOLDEN smile ananas 340g,1,350,350,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,SOUMMAM tarte 100g,4,25,100,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,DANONE activia 110g aux fruits,4,30,120,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,DANONE Jus au lait Danao Orange Ananas 1L,2,160,480,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,DANONE CrÃ¨me Dessert Danette - Chocolat - 90 g,8,30,240,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,LE fermier camembert 250g,4,330,1320,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,LA VACHE QUI RIT 8 pcs,4,105,420,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,NESCAFE GOLD 50g,1,440,440,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,MILKA 100gr,6,250,1500,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
2012266483,COMPLETED,,CEVITAL sucre morceaux 750g,2,95,190,14955,340340,CASH_PAY,5465686.0,7149870,2021-01-13 15:32:40,Algeria,1
